,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,dien_tich,huong_ban_cong,phong_ngu,id_thanh_pho,ten_thanh_pho,id_quan,ten_quan,so_tang,mat_tien,noi_that,huong_nha,so_do,lat,long,gia,gia_m2,du_an,project_name,id_duong,ten_duong,do_rong_duong,do_rong_duong_ml,id_phuong,ten_phuong
0,0,32575,32575,46.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,7.0,5.0,,KXĐ,0,21.009967,105.823136,18500.0,402.1739130434783,,,5e958eea208d0d6d7648fdd0,23,30.0,Mặt phố - Mặt đường,,
1,3,32809,32809,85.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,4.0,,KXĐ,0,21.019366899999998,105.80743819999999,16000.0,188.2352941176471,,,5e958eea208d0d6d7648fdca,19,9.0,Mặt phố - Mặt đường,,
2,4,32848,32848,45.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,6.0,4.5,,KXĐ,0,21.017649,105.830046,12800.0,284.4444444444445,,,5e958eea208d0d6d7648fdc6,16,9.0,Mặt phố - Mặt đường,,
3,6,32910,32910,80.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,6.0,5.0,,KXĐ,0,21.017649,105.830046,22500.0,281.25,,,5e958eea208d0d6d7648fd8c,56,25.0,Mặt phố - Mặt đường,,
4,7,32911,32911,68.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,7.0,4.2,,KXĐ,0,21.017649,105.830046,20000.0,294.11764705882354,,,5e958eea208d0d6d7648fd9f,71,15.0,Mặt phố - Mặt đường,,
5,9,32988,32988,60.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,7.0,8.0,,KXĐ,0,21.017649,105.830046,28000.0,466.66666666666674,,,5e958eea208d0d6d7648fd84,51,25.0,Mặt phố - Mặt đường,5e5501cbeb80a7245175e129,Phường Nam Đồng
6,12,33089,33089,99.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,6.0,7.0,,KXĐ,0,21.017649,105.830046,29000.0,292.92929292929296,,,5e958eea208d0d6d7648fdbc,6,10.0,Mặt phố - Mặt đường,,
7,21,33129,33129,59.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,6.0,4.2,,KXĐ,0,21.017649,105.830046,7600.0,128.8135593220339,,,5e958eea208d0d6d7648fdc0,13,3.0,Mặt phố - Mặt đường,,
8,22,33130,33130,71.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,7.0,5.0,,KXĐ,0,21.017649,105.830046,26500.0,373.23943661971833,,,5e958eea208d0d6d7648fdcc,21,45.0,Mặt phố - Mặt đường,,
9,25,33161,33161,63.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,4.0,5.3,,KXĐ,0,21.009967,105.823136,15500.0,246.031746031746,,,5e958eea208d0d6d7648fd97,76,60.0,Mặt phố - Mặt đường,,
10,26,33162,33162,53.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,7.0,5.0,,KXĐ,0,21.009967,105.823136,24500.0,462.2641509433962,,,5e958eea208d0d6d7648fd90,60,10.0,Mặt phố - Mặt đường,,
11,27,33182,33182,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,5.2,,Tây-Bắc,0,21.017649,105.830046,20500.0,410.0,,,5e958eea208d0d6d7648fd8a,52,20.0,Mặt phố - Mặt đường,,
12,28,33183,33183,85.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,8.0,7.0,,Tây-Nam,0,21.019366899999998,105.80743819999999,31500.0,370.5882352941177,,,5e958eea208d0d6d7648fd78,39,7.0,Mặt phố - Mặt đường,,
13,29,33200,33200,65.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,5.0,,KXĐ,0,21.017649,105.830046,27000.0,415.3846153846154,,,5e958eea208d0d6d7648fdbc,6,10.0,Mặt phố - Mặt đường,,
14,31,33229,33229,70.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,5.0,,KXĐ,0,21.0092227,105.8143864,15000.0,214.28571428571428,,,5e958eea208d0d6d7648fdd0,23,8.0,Mặt phố - Mặt đường,,
15,32,33230,33230,60.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,4.2,,KXĐ,0,21.017649,105.830046,28500.0,475.0,,,5e958eea208d0d6d7648fd66,34,20.0,Mặt phố - Mặt đường,5e5501cbeb80a7245175e11f,Phường Cát Linh
16,35,33233,33233,45.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,6.0,,KXĐ,0,21.0092227,105.8143864,11000.0,244.44444444444446,,,5e958eea208d0d6d7648fdd0,23,12.0,Mặt phố - Mặt đường,,
17,36,33234,33234,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,4.0,4.0,,KXĐ,0,21.0092227,105.8143864,9700.0,194.0,,,5e958eea208d0d6d7648fdd0,23,6.0,Mặt phố - Mặt đường,,
18,38,33236,33236,68.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,6.0,6.0,,KXĐ,0,21.0092227,105.8143864,15000.0,220.5882352941176,,,5e958eea208d0d6d7648fdd0,23,12.0,Mặt phố - Mặt đường,,
19,39,33237,33237,95.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,4.0,4.0,,,0,21.017649,105.830046,20900.0,220.0,,,5e958eea208d0d6d7648fdc1,11,10.0,Mặt phố - Mặt đường,5e5501cbeb80a7245175e127,Phường Khâm Thiên
20,40,33238,33238,75.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,8.0,5.1,,Đông Bắc,0,21.017649,105.830046,31000.0,413.33333333333326,,,5e958eea208d0d6d7648fdcf,27,21.0,Mặt phố - Mặt đường,,
21,41,33255,33255,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,3.0,6.0,,KXĐ,0,21.0092227,105.8143864,11000.0,220.0,,,5e958eea208d0d6d7648fd7d,46,30.0,Mặt phố - Mặt đường,,
22,44,33258,33258,62.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,4.0,4.5,,KXĐ,0,21.0092227,105.8143864,18600.0,300.0,,,5e958eea208d0d6d7648fdd1,24,12.0,Mặt phố - Mặt đường,,
23,46,33260,33260,78.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,5.1,,KXĐ,0,21.017649,105.830046,17500.0,224.35897435897442,,,5e958eea208d0d6d7648fdbc,6,10.0,Mặt phố - Mặt đường,,
24,47,33261,33261,64.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,4.0,5.3,,KXĐ,0,21.009967,105.823136,15500.0,242.1875,,,5e958eea208d0d6d7648fd97,76,60.0,Mặt phố - Mặt đường,,
25,48,33262,33262,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,4.0,,KXĐ,0,21.017649,105.830046,8500.0,170.0,,,5e958eea208d0d6d7648fdc0,13,6.0,Mặt phố - Mặt đường,,
26,56,33306,33306,78.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,5.1,,KXĐ,0,21.017649,105.830046,16900.0,216.66666666666663,,,5e958eea208d0d6d7648fdbc,6,9.0,Mặt phố - Mặt đường,,
27,57,33307,33307,160.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,6.0,5.5,,KXĐ,0,21.017649,105.830046,53000.0,331.25,,,5e958eea208d0d6d7648fdd6,30,50.0,Mặt phố - Mặt đường,,
28,60,33310,33310,30.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,6.0,4.0,,KXĐ,0,21.017649,105.830046,13000.0,433.33333333333326,,,5e958eea208d0d6d7648fdd6,30,20.0,Mặt phố - Mặt đường,,
29,70,33320,33320,80.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,4.0,4.0,,KXĐ,0,21.017649,105.830046,21500.0,268.75,,,5e958eea208d0d6d7648fdc1,11,10.0,Mặt phố - Mặt đường,5e5501cbeb80a7245175e127,Phường Khâm Thiên
30,79,33350,33350,80.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,3.0,4.5,,KXĐ,0,21.017649,105.830046,21000.0,262.5,,,5e958eea208d0d6d7648fd8f,59,9.0,Mặt phố - Mặt đường,,
31,81,33352,33352,68.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,6.0,5.0,,KXĐ,0,21.017649,105.830046,14000.0,205.88235294117646,,,5e958eea208d0d6d7648fd66,34,15.0,Mặt phố - Mặt đường,5e5501cbeb80a7245175e11f,Phường Cát Linh
32,82,33353,33353,75.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,9.0,7.2,,KXĐ,0,21.017649,105.830046,22000.0,293.3333333333333,,,5e958eea208d0d6d7648fdc8,18,9.0,Mặt phố - Mặt đường,,
33,85,33356,33356,79.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,6.0,4.2,,KXĐ,0,21.017649,105.830046,21800.0,275.9493670886076,,,5e958eea208d0d6d7648fdc1,11,22.0,Mặt phố - Mặt đường,5e5501cbeb80a7245175e127,Phường Khâm Thiên
34,87,33397,33397,100.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,9.0,4.5,,KXĐ,0,21.0092227,105.8143864,56000.0,560.0,,,5e958eea208d0d6d7648fdc4,14,60.0,Mặt phố - Mặt đường,5e5501cbeb80a7245175e126,Phường Láng Hạ
35,88,33398,33398,78.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,4.0,8.8,,Đông-Nam,0,21.019366899999998,105.80743819999999,23000.0,294.8717948717949,,,5e958eea208d0d6d7648fdb5,3,10.0,Mặt phố - Mặt đường,,
36,89,33399,33399,26.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,4.0,3.3,,KXĐ,0,21.0092227,105.8143864,7400.0,284.61538461538464,,,5e958eea208d0d6d7648fdd1,24,20.0,Mặt phố - Mặt đường,,
37,90,33400,33400,46.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,3.5,,KXĐ,0,21.0119555,105.8297784,16500.0,358.69565217391306,,,5e958eea208d0d6d7648fd76,42,10.0,Mặt phố - Mặt đường,,
38,91,33401,33401,115.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,8.0,4.5,,Đông-Nam,0,21.0092227,105.8143864,26500.0,230.43478260869568,,,5e958eea208d0d6d7648fdd3,25,10.0,Mặt phố - Mặt đường,5e5501cbeb80a7245175e12c,Phường Trung Liệt
39,92,33402,33402,100.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,2.0,5.0,,KXĐ,0,21.017649,105.830046,22500.0,225.0,,,5e958eea208d0d6d7648fd8c,56,20.0,Mặt phố - Mặt đường,,
40,94,33404,33404,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,4.0,5.6,,KXĐ,0,21.015337,105.824069,14600.0,292.0,,,5e958eea208d0d6d7648fda0,72,4.0,Mặt phố - Mặt đường,,
41,98,33439,33439,40.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,4.5,,KXĐ,0,21.017649,105.830046,12000.0,300.0,,,5e958eea208d0d6d7648fd80,49,30.0,Mặt phố - Mặt đường,,
42,99,33440,33440,160.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,6.0,,KXĐ,0,21.017649,105.830046,59000.0,368.75,,,5e958eea208d0d6d7648fdd6,30,30.0,Mặt phố - Mặt đường,,
44,102,33443,33443,140.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,7.0,7.0,,KXĐ,0,21.017649,105.830046,25000.0,178.5714285714286,,,5e958eea208d0d6d7648fdb7,32,20.0,Mặt phố - Mặt đường,,
45,103,33444,33444,32.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,6.0,3.6,,KXĐ,0,21.009967,105.823136,11400.0,356.25,,,5e958eea208d0d6d7648fd97,76,40.0,Mặt phố - Mặt đường,,
46,104,33445,33445,100.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,2.0,5.0,,KXĐ,0,21.017649,105.830046,22500.0,225.0,,,5e958eea208d0d6d7648fd91,82,10.0,Mặt phố - Mặt đường,5e5501cbeb80a7245175e123,Phường Ô Chợ Dừa
47,108,33468,33468,80.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,4.0,10.0,,KXĐ,0,21.017649,105.830046,17900.0,223.75,,,5e958eea208d0d6d7648fdbc,6,8.0,Mặt phố - Mặt đường,,
48,109,33469,33469,109.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,9.0,5.0,,KXĐ,0,21.017649,105.830046,21000.0,192.6605504587156,,,5e958eea208d0d6d7648fd6d,85,8.0,Mặt phố - Mặt đường,,
49,110,33470,33470,86.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,2.0,4.5,,Tây-Bắc,0,28.647889799999998,180.0,21000.0,244.18604651162792,,,5e958eea208d0d6d7648fd8c,56,12.0,Mặt phố - Mặt đường,,
50,111,33471,33471,35.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,4.6,,Tây-Bắc,0,21.017649,105.830046,12600.0,360.0,,,5e958eea208d0d6d7648fdc6,16,6.0,Mặt phố - Mặt đường,,
51,112,33472,33472,71.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,7.0,,KXĐ,0,21.019366899999998,105.80743819999999,29000.0,408.45070422535207,,,5e958eea208d0d6d7648fd89,53,15.0,Mặt phố - Mặt đường,,
52,113,33473,33473,100.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,6.0,4.0,,KXĐ,0,21.030986399999996,105.8205481,28000.0,280.0,,,5e958eea208d0d6d7648fdb9,5,15.0,Mặt phố - Mặt đường,,
53,114,33474,33474,100.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,2.0,4.5,,KXĐ,0,21.009967,105.823136,21500.0,215.0,,,5e958eea208d0d6d7648fdb4,2,15.0,Mặt phố - Mặt đường,,
54,120,33480,33480,80.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,2.0,5.1,,KXĐ,0,21.017649,105.830046,24900.0,311.25,,,5e958eea208d0d6d7648fdcf,27,40.0,Mặt phố - Mặt đường,,
55,127,33497,33497,36.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,5.0,,KXĐ,0,21.0092227,105.8143864,18600.0,516.6666666666666,,,5e958eea208d0d6d7648fdd0,23,50.0,Mặt phố - Mặt đường,,
56,159,33529,33529,90.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,4.0,4.5,,KXĐ,0,21.017649,105.830046,21900.0,243.33333333333331,,,5e958eea208d0d6d7648fd8c,56,10.0,Mặt phố - Mặt đường,,
57,160,33530,33530,75.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,7.0,4.0,,KXĐ,0,21.017649,105.830046,21800.0,290.6666666666667,,,5e958eea208d0d6d7648fdc1,11,50.0,Mặt phố - Mặt đường,5e5501cbeb80a7245175e127,Phường Khâm Thiên
58,164,33543,33543,35.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,4.7,,KXĐ,0,21.017649,105.830046,5900.0,168.57142857142858,,,5e958eea208d0d6d7648fdcf,27,5.0,Mặt phố - Mặt đường,,
59,167,33546,33546,150.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,6.6,,KXĐ,0,21.017649,105.830046,76500.0,510.0,,,5e958eea208d0d6d7648fdd6,30,22.0,Mặt phố - Mặt đường,,
60,169,33548,33548,60.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,4.0,,KXĐ,0,21.0092227,105.8143864,17500.0,291.6666666666667,,,5e958eea208d0d6d7648fdd0,23,20.0,Mặt phố - Mặt đường,,
61,170,33549,33549,65.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,7.0,4.5,,Đông-Nam,0,21.017649,105.830046,21000.0,323.07692307692315,,,5e958eea208d0d6d7648fd71,37,12.0,Mặt phố - Mặt đường,5e5501cbeb80a7245175e125,Phường Hàng Bột
62,171,33550,33550,57.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,8.0,5.2,,KXĐ,0,21.0092227,105.8143864,23000.0,383.33333333333326,,,5e958eea208d0d6d7648fd98,77,25.0,Mặt phố - Mặt đường,,
63,175,33554,33554,165.0,,4.0,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,6.0,4.0,,,0,21.028194600000006,105.8390746,34000.0,206.0606060606061,,,5e958eea208d0d6d7648fd8b,55,20.0,Mặt phố - Mặt đường,,
64,176,33555,33555,99.0,,7.0,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,6.0,7.0,,,0,21.0164891,105.8227091,29000.0,292.92929292929296,,,5e958eea208d0d6d7648fdbc,6,10.0,Mặt phố - Mặt đường,,
65,178,33557,33557,56.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,7.0,4.0,,KXĐ,0,21.0092227,105.8143864,17100.0,305.35714285714283,,,5e958eea208d0d6d7648fdae,81,7.0,Mặt phố - Mặt đường,,
66,222,33633,33633,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,5.0,,Tây-Bắc,0,21.0092227,105.8143864,20500.0,410.0,,,5e958eea208d0d6d7648fd8a,52,20.0,Mặt phố - Mặt đường,,
67,265,33676,33676,100.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,8.0,7.5,,KXĐ,0,21.0092227,105.8143864,20000.0,200.0,,,5e958eea208d0d6d7648fdd0,23,6.0,Mặt phố - Mặt đường,,
68,298,33709,33709,59.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,4.0,5.0,,KXĐ,0,21.0119555,105.8297784,25000.0,423.72881355932196,,,5e958eea208d0d6d7648fd76,42,15.0,Mặt phố - Mặt đường,,
69,299,33710,33710,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,3.6,,Nam,0,21.017649,105.830046,14600.0,292.0,,,5e958eea208d0d6d7648fdc6,16,10.0,Mặt phố - Mặt đường,,
70,372,33790,33790,78.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,4.0,8.0,,KXĐ,0,21.009967,105.823136,20500.0,262.8205128205128,,,5e958eea208d0d6d7648fda8,70,54.0,Mặt phố - Mặt đường,,
71,373,33791,33791,38.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,5.0,,KXĐ,0,21.0092227,105.8143864,18000.0,473.68421052631584,,,5e958eea208d0d6d7648fdd0,23,8.0,Mặt phố - Mặt đường,,
72,376,33794,33794,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,3.5,,KXĐ,0,21.017649,105.830046,14000.0,280.0,,,5e958eea208d0d6d7648fdc6,16,6.0,Mặt phố - Mặt đường,,
73,379,33797,33797,40.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,6.0,4.2,,KXĐ,0,21.009967,105.823136,13480.0,337.0,,,5e958eea208d0d6d7648fd97,76,20.0,Mặt phố - Mặt đường,,
74,380,33798,33798,36.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,4.0,4.2,,KXĐ,0,21.017649,105.830046,12500.0,347.22222222222223,,,5e958eea208d0d6d7648fdc1,11,13.0,Mặt phố - Mặt đường,5e5501cbeb80a7245175e127,Phường Khâm Thiên
75,399,33817,33817,30.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,6.0,4.5,,KXĐ,0,21.009967,105.823136,13500.0,450.0,,,5e958eea208d0d6d7648fd97,76,40.0,Mặt phố - Mặt đường,,
76,436,33854,33854,100.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,4.0,4.3,,KXĐ,0,21.017649,105.830046,24900.0,249.0,,,5e958eea208d0d6d7648fdc1,11,25.0,Mặt phố - Mặt đường,5e5501cbeb80a7245175e127,Phường Khâm Thiên
77,439,33857,33857,84.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,8.0,5.0,,KXĐ,0,21.0092227,105.8143864,14000.0,166.66666666666666,,,5e958eea208d0d6d7648fdd1,24,6.0,Mặt phố - Mặt đường,,
78,442,33860,33860,100.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,4.2,,KXĐ,0,21.0092227,105.8143864,52000.0,520.0,,,5e958eea208d0d6d7648fdc4,14,25.0,Mặt phố - Mặt đường,5e5501cbeb80a7245175e126,Phường Láng Hạ
79,470,33888,33888,42.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,3.4,,KXĐ,0,21.017649,105.830046,15500.0,369.0476190476191,,,5e958eea208d0d6d7648fdbc,6,12.0,Mặt phố - Mặt đường,,
80,471,33889,33889,80.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,7.0,4.5,,KXĐ,0,21.0161795,105.82860259999998,24500.0,306.25,,,5e958eea208d0d6d7648fd8c,56,24.0,Mặt phố - Mặt đường,,
81,472,33890,33890,80.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,2.0,5.2,,,0,21.017649,105.830046,26000.0,325.0,,,5e958eea208d0d6d7648fdcf,27,10.0,Mặt phố - Mặt đường,,
82,497,33927,33927,55.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,6.0,,KXĐ,0,21.017649,105.830046,18300.0,332.72727272727275,,,5e958eea208d0d6d7648fdab,79,30.0,Mặt phố - Mặt đường,,
83,503,33933,33933,80.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,6.0,4.0,,KXĐ,0,21.017649,105.830046,20000.0,250.0,,,5e958eea208d0d6d7648fdbb,9,15.0,Mặt phố - Mặt đường,,
