,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,dien_tich,huong_ban_cong,phong_ngu,id_thanh_pho,ten_thanh_pho,id_quan,ten_quan,so_tang,mat_tien,noi_that,huong_nha,so_do,lat,long,gia,gia_m2,du_an,project_name,id_duong,ten_duong,do_rong_duong,do_rong_duong_ml,id_phuong,ten_phuong
84,504,33934,33934,60.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,4.0,4.3,,KXĐ,0,21.017649,105.830046,13980.0,233.0,,,5e958eea208d0d6d7648fd6e,83,6.0,Mặt phố - Mặt đường,,
85,505,33935,33935,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,3.5,,KXĐ,0,21.017649,105.830046,14000.0,280.0,,,5e958eea208d0d6d7648fdc6,16,5.0,Mặt phố - Mặt đường,,
86,506,33936,33936,63.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,1.0,3.5,,KXĐ,0,21.009967,105.823136,15500.0,246.031746031746,,,5e958eea208d0d6d7648fd97,76,10.0,Mặt phố - Mặt đường,,
88,622,34060,34060,80.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,2.0,4.5,,KXĐ,0,21.009967,105.823136,23500.0,293.75,,,,-1,30.0,Mặt phố - Mặt đường,5e5501cbeb80a7245175e12b,Phường Quang Trung
89,629,34067,34067,130.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,6.0,6.5,,KXĐ,0,21.009967,105.823136,65200.0,501.5384615384616,,,5e958eea208d0d6d7648fdb4,2,30.0,Mặt phố - Mặt đường,,
90,640,34078,34078,147.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,6.0,7.3,,KXĐ,0,21.009967,105.823136,74400.0,506.1224489795918,,,5e958eea208d0d6d7648fdb4,2,30.0,Mặt phố - Mặt đường,,
91,641,34079,34079,156.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,6.2,,KXĐ,0,21.009967,105.823136,70000.0,448.71794871794884,,,5e958eea208d0d6d7648fdb4,2,30.0,Mặt phố - Mặt đường,,
92,642,34080,34080,80.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,4.5,,KXĐ,0,21.017649,105.830046,35000.0,437.5,,,5e958eea208d0d6d7648fd92,64,20.0,Mặt phố - Mặt đường,,
93,643,34081,34081,80.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,4.0,4.0,,KXĐ,0,21.017649,105.830046,21500.0,268.75,,,5e958eea208d0d6d7648fdc1,11,7.0,Mặt phố - Mặt đường,5e5501cbeb80a7245175e127,Phường Khâm Thiên
94,644,34082,34082,130.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,8.0,6.2,,KXĐ,0,21.017649,105.830046,69000.0,530.7692307692306,,,5e958eea208d0d6d7648fd84,51,20.0,Mặt phố - Mặt đường,5e5501cbeb80a7245175e129,Phường Nam Đồng
95,645,34083,34083,31.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,3.0,3.5,,KXĐ,0,21.0092227,105.8143864,10500.0,338.7096774193548,,,5e958eea208d0d6d7648fdd1,24,20.0,Mặt phố - Mặt đường,,
96,646,34084,34084,130.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,6.0,6.5,,KXĐ,0,21.009967,105.823136,65200.0,501.5384615384616,,,5e958eea208d0d6d7648fdb4,2,30.0,Mặt phố - Mặt đường,,
97,647,34085,34085,147.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,6.0,7.3,,KXĐ,0,21.009967,105.823136,74400.0,506.1224489795918,,,5e958eea208d0d6d7648fdb4,2,30.0,Mặt phố - Mặt đường,,
98,648,34086,34086,156.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,6.2,,KXĐ,0,21.009967,105.823136,70000.0,448.71794871794884,,,5e958eea208d0d6d7648fdb4,2,30.0,Mặt phố - Mặt đường,,
99,649,34087,34087,80.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,2.0,4.5,,KXĐ,0,21.017649,105.830046,23500.0,293.75,,,5e958eea208d0d6d7648fd8c,56,30.0,Mặt phố - Mặt đường,,
101,845,34285,34285,45.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,4.0,8.8,,Bắc,0,21.019366899999998,105.80743819999999,24000.0,533.3333333333334,,,5e958eea208d0d6d7648fdb5,3,30.0,Mặt phố - Mặt đường,,
102,847,34287,34287,35.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,3.0,3.0,,KXĐ,0,21.017649,105.830046,7200.0,205.7142857142857,,,5e958eea208d0d6d7648fdcf,27,8.0,Mặt phố - Mặt đường,,
103,861,34301,34301,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,5.2,,Tây-Bắc,0,21.017649,105.830046,20500.0,410.0,,,5e958eea208d0d6d7648fd8a,52,20.0,Mặt phố - Mặt đường,,
104,876,34316,34316,134.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,7.0,6.5,,KXĐ,0,21.0092227,105.8143864,60300.0,450.0,,,5e958eea208d0d6d7648fdd0,23,30.0,Mặt phố - Mặt đường,,
105,880,34320,34320,128.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,9.0,8.0,,KXĐ,0,21.017649,105.830046,67000.0,523.4375,,,5e958eea208d0d6d7648fd84,51,30.0,Mặt phố - Mặt đường,5e5501cbeb80a7245175e129,Phường Nam Đồng
106,881,34321,34321,45.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,4.0,4.8,,KXĐ,0,21.017649,105.830046,17200.0,382.22222222222223,,,5e958eea208d0d6d7648fdb9,5,25.0,Mặt phố - Mặt đường,,
107,882,34322,34322,138.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,8.0,9.0,,KXĐ,0,21.017649,105.830046,68000.0,492.7536231884058,,,5e958eea208d0d6d7648fdd6,30,50.0,Mặt phố - Mặt đường,,
108,883,34323,34323,90.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,9.0,4.3,,KXĐ,0,21.017649,105.830046,55000.0,644.4444444444445,,,5e958eea208d0d6d7648fdb9,5,20.0,Mặt phố - Mặt đường,,
109,893,34333,34333,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,5.2,,Tây-Bắc,0,21.017649,105.830046,20500.0,410.0,,,5e958eea208d0d6d7648fd8a,52,20.0,Mặt phố - Mặt đường,,
110,905,34345,34345,100.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,6.0,4.5,,KXĐ,0,21.009967,105.823136,22000.0,220.0,,,5e958eea208d0d6d7648fdb4,2,5.0,Mặt phố - Mặt đường,,
111,944,34384,34384,100.0,,2.0,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,8.0,8.0,,,1,21.0159789,105.80992409999999,33500.0,335.0,,,5e958eea208d0d6d7648fd8a,52,7.0,Mặt phố - Mặt đường,5e5501cbeb80a7245175e126,Phường Láng Hạ
112,1123,34563,34563,100.0,,1.0,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,1.0,5.0,,,1,21.0134587,105.82692420000001,22500.0,225.0,,,5e958eea208d0d6d7648fd8c,56,45.0,Mặt phố - Mặt đường,5e5501cbeb80a7245175e132,Phường Ngã Tư Sở
114,1286,34726,34726,100.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,4.0,5.0,,KXĐ,0,21.0263743,105.8267075,18500.0,185.0,,,5e958eea208d0d6d7648fdac,78,20.0,Mặt phố - Mặt đường,,
115,1325,34765,34765,90.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,7.0,4.5,,KXĐ,0,21.009967,105.823136,34000.0,377.77777777777777,,,5e958eea208d0d6d7648fd97,76,30.0,Mặt phố - Mặt đường,,
116,1774,35214,35214,70.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,5.0,,KXĐ,0,21.0092227,105.8143864,35000.0,500.0,,,5e958eea208d0d6d7648fdd0,23,40.0,Mặt phố - Mặt đường,,
117,1775,35215,35215,27.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,6.0,4.0,,KXĐ,0,21.017649,105.830046,15000.0,555.5555555555555,,,5e958eea208d0d6d7648fd66,34,32.0,Mặt phố - Mặt đường,5e5501cbeb80a7245175e11f,Phường Cát Linh
118,1777,35217,35217,140.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,9.0,7.0,,KXĐ,0,21.017649,105.830046,69000.0,492.8571428571428,,,5e958eea208d0d6d7648fdd6,30,40.0,Mặt phố - Mặt đường,,
119,1778,35218,35218,55.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,4.0,8.0,,KXĐ,0,21.017649,105.830046,7000.0,127.27272727272728,,,5e958eea208d0d6d7648fd71,37,3.0,Mặt phố - Mặt đường,5e5501cbeb80a7245175e125,Phường Hàng Bột
121,1792,35232,35232,68.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,4.5,,Tây-Nam,0,21.009967,105.823136,35000.0,514.7058823529412,,,5e958eea208d0d6d7648fdd3,25,22.0,Mặt phố - Mặt đường,5e5501cbeb80a7245175e12c,Phường Trung Liệt
122,1796,35236,35236,46.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,6.0,4.6,,Đông-Bắc,0,21.017649,105.830046,25000.0,543.4782608695652,,,5e958eea208d0d6d7648fd79,43,55.0,Mặt phố - Mặt đường,5e5501cbeb80a7245175e130,Phường Kim Liên
123,1798,35238,35238,90.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,9.0,5.0,,KXĐ,0,21.017649,105.830046,52000.0,577.7777777777778,,,5e958eea208d0d6d7648fdb9,5,20.0,Mặt phố - Mặt đường,,
124,1827,35267,35267,68.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,4.5,,Tây-Nam,0,21.0092227,105.8143864,35000.0,514.7058823529412,,,5e958eea208d0d6d7648fdd0,23,22.0,Mặt phố - Mặt đường,,
125,1829,35269,35269,46.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,6.0,4.6,,Đông Bắc,0,21.017649,105.830046,25000.0,543.4782608695652,,,5e958eea208d0d6d7648fdd6,30,55.0,Mặt phố - Mặt đường,,
126,2102,35544,35544,47.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,8.0,4.5,,KXĐ,0,21.025752999999998,105.83992240000002,21500.0,457.4468085106383,,,5e958eea208d0d6d7648fda1,73,40.0,Mặt phố - Mặt đường,,
127,2138,35580,35580,75.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,7.0,5.3,,KXĐ,0,21.017649,105.830046,45000.0,600.0,,,5e958eea208d0d6d7648fd84,51,5.3,Mặt phố - Mặt đường,5e5501cbeb80a7245175e129,Phường Nam Đồng
128,2155,35597,35597,125.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,7.0,5.6,,KXĐ,0,21.0092227,105.8143864,57600.0,460.8,,,5e958eea208d0d6d7648fdd0,23,30.0,Mặt phố - Mặt đường,,
129,2169,35611,35611,75.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,7.0,5.3,,KXĐ,0,21.017649,105.830046,45000.0,600.0,,,5e958eea208d0d6d7648fdd6,30,5.3,Mặt phố - Mặt đường,,
130,2321,35763,35763,80.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,7.0,4.2,,KXĐ,0,21.017649,105.830046,24900.0,311.25,,,5e958eea208d0d6d7648fd8c,56,19.0,Mặt phố - Mặt đường,,
131,2322,35764,35764,33.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,4.0,5.2,,KXĐ,0,21.019366899999998,105.80743819999999,14000.0,424.24242424242425,,,5e958eea208d0d6d7648fd89,53,15.0,Mặt phố - Mặt đường,,
132,2323,35765,35765,161.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,6.9,,KXĐ,0,21.017649,105.830046,37800.0,234.7826086956522,,,5e958eea208d0d6d7648fd6e,83,15.0,Mặt phố - Mặt đường,,
133,2324,35766,35766,57.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,8.0,5.2,,KXĐ,0,21.009967,105.823136,22000.0,385.96491228070175,,,5e958eea208d0d6d7648fd96,65,10.0,Mặt phố - Mặt đường,,
134,2338,35780,35780,90.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,8.0,8.5,,KXĐ,0,21.0092227,105.8143864,35000.0,388.88888888888886,,,5e958eea208d0d6d7648fd8a,52,18.0,Mặt phố - Mặt đường,,
135,2353,35795,35795,112.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,4.0,5.0,,KXĐ,0,21.0092227,105.8143864,12800.0,114.28571428571428,,,5e958eea208d0d6d7648fdd5,29,3.0,Mặt phố - Mặt đường,,
136,2355,35797,35797,23.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,4.3,,KXĐ,0,20.995508800000003,105.8177232,3650.0,158.69565217391303,,,5e958eea208d0d6d7648fdc2,12,3.0,Mặt phố - Mặt đường,5e5501cbeb80a7245175e133,Phường Khương Thượng
137,2356,35798,35798,78.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,5.0,,KXĐ,0,21.0092227,105.8143864,44880.0,575.3846153846154,,,5e958eea208d0d6d7648fdd0,23,20.0,Mặt phố - Mặt đường,,
138,2358,35800,35800,86.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,4.8,,KXĐ,0,21.017649,105.830046,22450.0,261.04651162790697,,,5e958eea208d0d6d7648fd8c,56,16.0,Mặt phố - Mặt đường,,
139,2377,35819,35819,60.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,4.1,,KXĐ,0,21.017649,105.830046,28500.0,475.0,,,5e958eea208d0d6d7648fd66,34,25.0,Mặt phố - Mặt đường,5e5501cbeb80a7245175e11f,Phường Cát Linh
140,2380,35822,35822,80.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,6.0,4.5,,KXĐ,0,21.017649,105.830046,21800.0,272.5,,,5e958eea208d0d6d7648fdc1,11,10.0,Mặt phố - Mặt đường,5e5501cbeb80a7245175e127,Phường Khâm Thiên
141,2383,35825,35825,57.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,4.0,3.8,,KXĐ,0,21.017649,105.830046,14000.0,245.61403508771926,,,5e958eea208d0d6d7648fdb8,31,5.0,Mặt phố - Mặt đường,,
142,2457,35909,35909,30.0,,3.0,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,4.0,,,1,20.996881,105.8179702,3650.0,121.66666666666669,,,5e958eea208d0d6d7648fdc2,12,8.0,Mặt phố - Mặt đường,5e5501cbeb80a7245175e133,Phường Khương Thượng
143,2640,36092,36092,55.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,6.0,,Tây-Nam,0,21.017649,105.830046,4950.0,90.0,,,5e958eea208d0d6d7648fdc1,11,2.5,Mặt phố - Mặt đường,5e5501cbeb80a7245175e127,Phường Khâm Thiên
144,2641,36093,36093,68.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,4.0,4.0,,KXĐ,0,21.017649,105.830046,28350.0,416.9117647058823,,,5e958eea208d0d6d7648fd91,82,10.0,Mặt phố - Mặt đường,5e5501cbeb80a7245175e123,Phường Ô Chợ Dừa
145,2653,36105,36105,90.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,4.0,5.0,,KXĐ,0,21.017649,105.830046,27000.0,300.0,,,5e958eea208d0d6d7648fdbc,6,25.0,Mặt phố - Mặt đường,,
146,2656,36108,36108,39.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,3.0,6.0,,Tây-Nam,0,21.0092227,105.8143864,7100.0,182.05128205128204,,,5e958eea208d0d6d7648fd7d,46,45.0,Mặt phố - Mặt đường,,
147,2657,36109,36109,41.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,4.0,,KXĐ,0,21.017649,105.830046,14000.0,341.4634146341463,,,5e958eea208d0d6d7648fdb4,2,36.0,Mặt phố - Mặt đường,,
148,2698,36150,36150,34.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,4.0,4.0,,KXĐ,0,21.019366899999998,105.80743819999999,15300.0,450.0,,,5e958eea208d0d6d7648fdb5,3,30.0,Mặt phố - Mặt đường,,
149,2701,36153,36153,68.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,4.0,4.0,,,0,21.017649,105.830046,28350.0,416.9117647058823,,,5e958eea208d0d6d7648fdb8,31,10.0,Mặt phố - Mặt đường,,
150,2704,36156,36156,90.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,4.2,,,0,21.0225776,105.8318544,23000.0,255.5555555555556,,,5e958eea208d0d6d7648fdcf,27,20.0,Mặt phố - Mặt đường,,
151,2830,36282,36282,90.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,9.0,6.0,,KXĐ,0,21.017649,105.830046,19000.0,211.11111111111111,,,,-1,5.0,Mặt phố - Mặt đường,5e5501cbeb80a7245175e12d,Phường Phương Liên
152,2850,36302,36302,45.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,4.0,4.1,,KXĐ,0,21.017649,105.830046,10900.0,242.22222222222226,,,5e958eea208d0d6d7648fdbc,6,10.0,Mặt phố - Mặt đường,,
153,2851,36303,36303,143.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,7.0,7.2,,KXĐ,0,21.0130853,105.8203773,65300.0,456.64335664335664,,,5e958eea208d0d6d7648fdd0,23,30.0,Mặt phố - Mặt đường,,
154,2889,36341,36341,71.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,7.6,,Tây-Bắc,0,21.019366899999998,105.80743819999999,29000.0,408.45070422535207,,,5e958eea208d0d6d7648fd89,53,40.0,Mặt phố - Mặt đường,,
155,2901,36353,36353,120.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,9.0,4.5,,KXĐ,0,21.0130853,105.8203773,29000.0,241.66666666666663,,,5e958eea208d0d6d7648fdd0,23,10.0,Mặt phố - Mặt đường,,
156,2908,36360,36360,100.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,6.0,4.5,,KXĐ,0,21.0092227,105.8143864,28500.0,285.0,,,5e958eea208d0d6d7648fd7d,46,25.0,Mặt phố - Mặt đường,,
157,2912,36364,36364,120.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,9.0,4.5,,KXĐ,0,21.0130853,105.8203773,29000.0,241.66666666666663,,,5e958eea208d0d6d7648fdd0,23,10.0,Mặt phố - Mặt đường,,
158,2921,36373,36373,45.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,4.0,,Đông Nam,0,21.0130853,105.8203773,8500.0,188.88888888888889,,,5e958eea208d0d6d7648fdd0,23,5.0,Mặt phố - Mặt đường,,
160,3078,36532,36532,85.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,5.0,,KXĐ,0,21.0092227,105.8143864,14000.0,164.7058823529412,,,5e958eea208d0d6d7648fdd1,24,6.0,Mặt phố - Mặt đường,,
161,3094,36548,36548,90.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,3.0,4.8,,KXĐ,0,28.647889799999998,180.0,21000.0,233.33333333333331,,,5e958eea208d0d6d7648fd8c,56,20.0,Mặt phố - Mặt đường,,
162,3121,36575,36575,60.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,4.5,,,0,21.0159951,105.8114595,22500.0,375.0,,,5e958eea208d0d6d7648fdbd,7,8.0,Mặt phố - Mặt đường,,
163,3133,36587,36587,86.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,3.0,4.5,,,0,28.647889799999998,180.0,19800.0,230.23255813953492,,,5e958eea208d0d6d7648fd8c,56,25.0,Mặt phố - Mặt đường,,
164,3142,36596,36596,87.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,5.0,,KXĐ,0,21.017649,105.830046,4900.0,56.32183908045979,,,5e958eea208d0d6d7648fd7a,44,4.0,Mặt phố - Mặt đường,,
165,3143,36597,36597,60.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,5.0,,KXĐ,0,21.017649,105.830046,3200.0,53.33333333333334,,,,-1,4.0,Mặt phố - Mặt đường,5e5501cbeb80a7245175e130,Phường Kim Liên
166,3144,36598,36598,101.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,7.0,10.0,,KXĐ,0,21.017649,105.830046,10700.0,105.94059405940594,,,5e958eea208d0d6d7648fd7a,44,12.0,Mặt phố - Mặt đường,,
167,3145,36599,36599,169.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,7.0,12.0,,KXĐ,0,21.017649,105.830046,12700.0,75.14792899408285,,,5e958eea208d0d6d7648fd7a,44,12.0,Mặt phố - Mặt đường,,
168,3146,36600,36600,108.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,5.0,,KXĐ,0,,,8700.0,80.55555555555556,,,5e958eea208d0d6d7648fd7a,44,4.0,Mặt phố - Mặt đường,,
169,3147,36601,36601,112.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,6.0,8.0,,KXĐ,0,,,7800.0,69.64285714285714,,,5e958eea208d0d6d7648fd7a,44,8.0,Mặt phố - Mặt đường,,
170,3149,36603,36603,65.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,5.0,,KXĐ,0,,,3800.0,58.46153846153846,,,5e958eea208d0d6d7648fd7a,44,4.0,Mặt phố - Mặt đường,,
171,3150,36604,36604,69.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2c,Quận Đống Đa,5.0,5.0,,KXĐ,0,,,2900.0,42.028985507246375,,,5e958eea208d0d6d7648fd7a,44,4.0,Mặt phố - Mặt đường,,
